Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_CONTINENT,SEXE
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,12,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,12,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,7,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,631,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9016,579,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,43,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,46,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,6,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,5,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,738,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9017,657,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,7,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,12,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,12,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,6,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,10,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,736,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9018,657,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,5,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,43,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,34,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,17,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,19,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,1315,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9019,1229,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,6,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,30,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,25,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,..,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,..,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,577,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9020,477,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,50,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,32,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,13,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,7,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,674,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,610,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9021,..,5,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,15,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,21,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,21,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,11,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,11,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,624,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9022,559,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,25,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,15,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,8,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,..,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,569,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,186,9023,573,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,34,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,23,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,12,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,11,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,614,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9024,482,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,6,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,33,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,28,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,27,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,29,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,610,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,531,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9025,..,5,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,6,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,21,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,21,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,16,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,15,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,732,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9026,655,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,28,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,21,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,11,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,..,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,633,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,187,9027,589,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,5,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,..,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,781,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9028,736,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,6,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,22,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,19,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,16,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,11,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,530,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9029,471,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,8,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,26,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,25,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,..,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,7,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,744,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9030,635,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,6,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,10,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,8,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,8,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,6,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,590,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,188,9031,556,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,33,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,39,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,54,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,35,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,35,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,24,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,1025,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9032,929,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,15,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,17,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,126,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,102,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,25,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,41,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,1506,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,189,9033,1420,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,7,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,72,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,44,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,22,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,29,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,680,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9034,589,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,7,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,11,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,50,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,39,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,8,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,15,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,746,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9035,654,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,32,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,15,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,10,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,8,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,679,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9036,604,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,12,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,196,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,47,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,58,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,28,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,29,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,742,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9037,632,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,5,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,49,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,29,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,24,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,12,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,862,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9038,758,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,6,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,47,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,34,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,10,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,15,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,748,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,190,9039,668,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,9,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,45,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,29,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,22,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,17,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,812,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9040,686,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,5,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,11,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,49,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,29,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,..,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,..,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,709,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9041,608,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,5,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,6,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,36,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,26,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,19,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,15,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,635,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,514,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9042,..,5,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,6,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,53,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,50,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,19,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,25,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,647,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9043,562,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,12,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,48,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,51,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,7,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,..,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,724,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9044,680,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,10,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,8,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,44,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,39,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,7,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,12,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,707,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,191,9045,605,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,28,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,17,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,11,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,13,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,656,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9046,569,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,11,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,49,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,37,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,7,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,7,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,769,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9047,694,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,33,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,33,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,15,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,22,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,666,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,570,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,..,999,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9048,..,999,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,70,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,52,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,29,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,29,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,593,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9049,506,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,55,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,42,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,9,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,8,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,743,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,658,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9050,..,5,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,5,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,..,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,46,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,27,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,10,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,11,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,588,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9051,569,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,7,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,33,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,34,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,6,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,6,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,610,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9052,527,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,8,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,5,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,57,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,47,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,12,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,13,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,807,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9053,687,4,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,..,1,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,11,1,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,42,2,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,25,2,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,21,3,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,14,3,2
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,509,4,1
2023-01-01,9,Sant Andreu,60,Sant Andreu,192,9054,453,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,7,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,10,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,135,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,128,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,30,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,24,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,796,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,675,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9055,..,999,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,..,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,23,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,25,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,35,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,31,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,552,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9056,473,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,9,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,7,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,120,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,108,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,50,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,46,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,709,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9057,645,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,8,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,6,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,84,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,78,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,13,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,22,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,684,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9058,628,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,..,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,7,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,59,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,36,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,16,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,21,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,672,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9059,623,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,..,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,..,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,63,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,52,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,14,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,24,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,650,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9060,550,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,..,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,58,2,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,47,2,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,13,3,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,17,3,2
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,593,4,1
2023-01-01,9,Sant Andreu,61,la Sagrera,193,9156,531,4,2
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9061,5,1,1
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9061,..,1,2
2023-01-01,9,Sant Andreu,61,la Sagrera,194,9061,36,2,1
