Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,380,1,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,47,2,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,47,2,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,144,3,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,125,3,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,76,4,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,61,4,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,199,5,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,202,5,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,273,1,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,309,1,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,47,2,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,45,2,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,151,3,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,109,3,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,35,4,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,36,4,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,123,5,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,130,5,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,..,6,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,..,6,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,401,1,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,363,1,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,60,2,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,45,2,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,166,3,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,134,3,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,40,4,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,34,4,2
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,157,5,1
2023-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,144,5,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,373,1,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,381,1,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,75,2,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,60,2,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,145,3,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,120,3,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,66,4,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,75,4,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,173,5,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,193,5,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,..,6,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,598,1,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,620,1,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,101,2,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,108,2,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,154,3,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,132,3,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,93,4,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,112,4,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,248,5,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,215,5,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,..,6,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,..,6,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,442,1,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,451,1,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,94,2,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,88,2,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,121,3,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,105,3,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,60,4,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,56,4,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,153,5,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,136,5,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,227,1,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,222,1,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,47,2,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,39,2,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,88,3,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,69,3,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,42,4,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,50,4,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,108,5,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,88,5,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,630,1,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,683,1,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,131,2,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,126,2,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,181,3,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,137,3,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,109,4,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,119,4,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,255,5,1
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,233,5,2
2023-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,365,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,377,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,59,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,66,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,101,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,76,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,98,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,95,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,295,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,288,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10056,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,326,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,301,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,55,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,54,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,87,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,78,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,63,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,70,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,179,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10057,200,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,275,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,269,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,47,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,53,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,65,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,62,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,43,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,35,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,139,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,133,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,212,10058,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,392,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,355,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,75,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,45,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,112,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,94,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,101,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,93,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,277,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,252,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10059,..,6,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,378,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,385,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,69,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,49,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,83,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,58,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,82,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,91,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,238,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10060,263,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,562,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,520,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,60,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,55,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,118,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,69,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,45,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,62,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,139,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,134,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10061,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,457,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,440,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,66,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,51,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,109,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,72,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,38,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,44,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,128,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,213,10062,111,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,354,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,349,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,50,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,36,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,86,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,63,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,40,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,41,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,105,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,96,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10063,..,6,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,423,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,404,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,63,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,60,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,89,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,55,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,81,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,60,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,208,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,192,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10064,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,477,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,426,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,49,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,49,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,82,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,65,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,70,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,58,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,135,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10065,168,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,580,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,546,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,69,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,73,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,129,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,108,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,74,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,72,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,222,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10066,214,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,591,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,532,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,69,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,81,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,123,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,92,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,64,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,69,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,155,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10067,146,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,504,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,504,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,68,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,58,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,107,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,90,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,33,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,44,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,115,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,214,10068,90,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,796,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,791,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,110,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,92,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,187,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,126,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,64,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,87,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,299,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,224,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10069,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,436,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,377,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,62,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,60,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,102,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,81,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,72,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,58,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,207,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,174,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10070,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,566,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,555,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,57,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,54,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,130,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,107,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,31,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,53,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,115,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,107,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10071,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,514,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,502,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,68,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,52,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,133,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,126,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,74,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,88,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,261,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10072,241,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,428,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,404,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,40,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,34,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,122,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,93,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,34,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,32,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,140,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10073,127,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,430,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,423,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,42,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,52,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,105,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,93,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,59,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,52,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,247,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,240,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10074,..,6,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,424,1,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,391,1,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,41,2,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,40,2,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,96,3,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,79,3,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,49,4,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,56,4,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,169,5,1
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,173,5,2
2023-01-01,10,Sant Martí,68,el Poblenou,215,10075,..,6,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,719,1,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,657,1,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,79,2,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,94,2,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,121,3,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,100,3,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,43,4,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,63,4,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,209,5,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,193,5,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,303,1,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,318,1,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,45,2,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,29,2,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,169,3,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,116,3,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,31,4,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,31,4,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,139,5,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,123,5,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,397,1,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,360,1,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,36,2,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,52,2,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,192,3,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,130,3,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,34,4,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,42,4,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,184,5,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,140,5,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,..,6,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,532,1,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,530,1,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,67,2,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,91,2,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,107,3,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,114,3,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,52,4,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,63,4,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,134,5,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,115,5,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,..,6,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,603,1,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,634,1,2
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,98,2,1
2023-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,112,2,2
