Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,29,1,18,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,15,1,19,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,0,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,5,2,0,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,8,2,1,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,1,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,2,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,6,2,2,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,3,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,6,2,3,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,9,2,4,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,4,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,9,2,5,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,6,2,5,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,11,2,6,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,7,2,6,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,14,2,7,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,10,2,7,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,8,2,8,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,7,2,8,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,7,2,9,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,11,2,9,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,8,2,10,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,5,2,10,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,11,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,11,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,12,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,5,2,12,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,13,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,13,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,14,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,14,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,15,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,16,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,2,16,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,100,3,0,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,101,3,0,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,90,3,1,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,84,3,1,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,84,3,2,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,107,3,2,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,72,3,3,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,86,3,3,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,124,3,4,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,122,3,4,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,175,3,5,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,174,3,5,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,202,3,6,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,204,3,6,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,184,3,7,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,184,3,7,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,178,3,8,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,185,3,8,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,121,3,9,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,158,3,9,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,75,3,10,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,88,3,10,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,71,3,11,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,66,3,11,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,31,3,12,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,20,3,12,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,33,3,13,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,21,3,13,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,14,3,14,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,8,3,14,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,10,3,15,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,8,3,15,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,7,3,16,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,3,16,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,3,17,1
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,3,17,2
2023-01-01,8,Nou Barris,55,Ciutat Meridiana,..,3,19,1
2023-01-01,8,Nou Barris,56,Vallbona,22,1,0,1
2023-01-01,8,Nou Barris,56,Vallbona,15,1,0,2
2023-01-01,8,Nou Barris,56,Vallbona,34,1,1,1
2023-01-01,8,Nou Barris,56,Vallbona,29,1,1,2
2023-01-01,8,Nou Barris,56,Vallbona,40,1,2,1
2023-01-01,8,Nou Barris,56,Vallbona,51,1,2,2
2023-01-01,8,Nou Barris,56,Vallbona,38,1,3,1
2023-01-01,8,Nou Barris,56,Vallbona,41,1,3,2
2023-01-01,8,Nou Barris,56,Vallbona,27,1,4,1
2023-01-01,8,Nou Barris,56,Vallbona,34,1,4,2
2023-01-01,8,Nou Barris,56,Vallbona,21,1,5,1
2023-01-01,8,Nou Barris,56,Vallbona,23,1,5,2
2023-01-01,8,Nou Barris,56,Vallbona,16,1,6,1
2023-01-01,8,Nou Barris,56,Vallbona,22,1,6,2
2023-01-01,8,Nou Barris,56,Vallbona,32,1,7,1
2023-01-01,8,Nou Barris,56,Vallbona,32,1,7,2
2023-01-01,8,Nou Barris,56,Vallbona,50,1,8,1
2023-01-01,8,Nou Barris,56,Vallbona,49,1,8,2
2023-01-01,8,Nou Barris,56,Vallbona,51,1,9,1
2023-01-01,8,Nou Barris,56,Vallbona,64,1,9,2
2023-01-01,8,Nou Barris,56,Vallbona,43,1,10,1
2023-01-01,8,Nou Barris,56,Vallbona,49,1,10,2
2023-01-01,8,Nou Barris,56,Vallbona,33,1,11,1
2023-01-01,8,Nou Barris,56,Vallbona,39,1,11,2
2023-01-01,8,Nou Barris,56,Vallbona,35,1,12,1
2023-01-01,8,Nou Barris,56,Vallbona,33,1,12,2
2023-01-01,8,Nou Barris,56,Vallbona,36,1,13,1
2023-01-01,8,Nou Barris,56,Vallbona,22,1,13,2
2023-01-01,8,Nou Barris,56,Vallbona,21,1,14,1
2023-01-01,8,Nou Barris,56,Vallbona,26,1,14,2
2023-01-01,8,Nou Barris,56,Vallbona,25,1,15,1
2023-01-01,8,Nou Barris,56,Vallbona,22,1,15,2
2023-01-01,8,Nou Barris,56,Vallbona,20,1,16,1
2023-01-01,8,Nou Barris,56,Vallbona,9,1,16,2
2023-01-01,8,Nou Barris,56,Vallbona,27,1,17,1
2023-01-01,8,Nou Barris,56,Vallbona,14,1,17,2
2023-01-01,8,Nou Barris,56,Vallbona,16,1,18,1
2023-01-01,8,Nou Barris,56,Vallbona,..,1,18,2
2023-01-01,8,Nou Barris,56,Vallbona,6,1,19,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,0,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,3,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,5,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,5,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,6,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,7,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,7,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,8,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,9,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,9,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,10,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,11,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,11,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,12,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,13,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,13,2
2023-01-01,8,Nou Barris,56,Vallbona,..,2,14,1
2023-01-01,8,Nou Barris,56,Vallbona,..,2,14,2
2023-01-01,8,Nou Barris,56,Vallbona,6,3,0,1
2023-01-01,8,Nou Barris,56,Vallbona,5,3,0,2
2023-01-01,8,Nou Barris,56,Vallbona,5,3,1,1
2023-01-01,8,Nou Barris,56,Vallbona,5,3,1,2
2023-01-01,8,Nou Barris,56,Vallbona,5,3,2,1
2023-01-01,8,Nou Barris,56,Vallbona,7,3,2,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,3,1
2023-01-01,8,Nou Barris,56,Vallbona,..,3,3,2
2023-01-01,8,Nou Barris,56,Vallbona,7,3,4,1
2023-01-01,8,Nou Barris,56,Vallbona,9,3,4,2
2023-01-01,8,Nou Barris,56,Vallbona,11,3,5,1
2023-01-01,8,Nou Barris,56,Vallbona,19,3,5,2
2023-01-01,8,Nou Barris,56,Vallbona,13,3,6,1
2023-01-01,8,Nou Barris,56,Vallbona,9,3,6,2
2023-01-01,8,Nou Barris,56,Vallbona,19,3,7,1
2023-01-01,8,Nou Barris,56,Vallbona,13,3,7,2
2023-01-01,8,Nou Barris,56,Vallbona,11,3,8,1
2023-01-01,8,Nou Barris,56,Vallbona,13,3,8,2
2023-01-01,8,Nou Barris,56,Vallbona,9,3,9,1
2023-01-01,8,Nou Barris,56,Vallbona,5,3,9,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,10,1
2023-01-01,8,Nou Barris,56,Vallbona,9,3,10,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,11,1
2023-01-01,8,Nou Barris,56,Vallbona,9,3,11,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,12,1
2023-01-01,8,Nou Barris,56,Vallbona,..,3,12,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,13,1
2023-01-01,8,Nou Barris,56,Vallbona,..,3,13,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,14,1
2023-01-01,8,Nou Barris,56,Vallbona,..,3,14,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,15,1
2023-01-01,8,Nou Barris,56,Vallbona,..,3,16,1
2023-01-01,8,Nou Barris,56,Vallbona,..,3,16,2
2023-01-01,8,Nou Barris,56,Vallbona,..,3,19,1
2023-01-01,8,Nou Barris,56,Vallbona,..,4,7,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,152,1,0,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,197,1,0,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,203,1,1,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,214,1,1,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,238,1,2,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,249,1,2,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,206,1,3,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,213,1,3,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,194,1,4,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,196,1,4,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,187,1,5,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,209,1,5,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,176,1,6,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,195,1,6,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,177,1,7,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,171,1,7,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,232,1,8,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,242,1,8,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,292,1,9,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,336,1,9,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,285,1,10,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,279,1,10,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,258,1,11,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,263,1,11,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,221,1,12,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,218,1,12,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,178,1,13,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,150,1,13,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,186,1,14,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,154,1,14,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,186,1,15,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,134,1,15,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,104,1,16,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,96,1,16,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,94,1,17,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,56,1,17,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,58,1,18,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,14,1,18,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,10,1,19,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,1,19,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,1,20,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,8,2,0,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,11,2,0,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,12,2,1,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,5,2,1,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,2,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,2,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,3,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,3,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,5,2,4,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,4,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,14,2,5,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,12,2,5,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,16,2,6,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,17,2,6,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,17,2,7,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,19,2,7,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,16,2,8,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,22,2,8,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,9,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,12,2,9,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,10,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,9,2,10,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,11,2,11,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,5,2,11,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,6,2,12,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,7,2,12,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,13,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,13,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,14,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,14,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,15,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,2,16,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,79,3,0,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,93,3,0,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,61,3,1,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,58,3,1,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,50,3,2,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,62,3,2,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,50,3,3,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,55,3,3,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,95,3,4,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,130,3,4,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,154,3,5,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,195,3,5,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,172,3,6,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,200,3,6,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,152,3,7,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,135,3,7,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,117,3,8,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,158,3,8,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,112,3,9,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,134,3,9,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,81,3,10,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,112,3,10,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,57,3,11,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,70,3,11,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,48,3,12,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,41,3,12,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,26,3,13,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,18,3,13,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,14,3,14,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,11,3,14,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,6,3,15,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,15,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,10,3,16,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,16,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,17,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,17,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,18,1
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,18,2
2023-01-01,9,Sant Andreu,57,la Trinitat Vella,..,3,19,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,51,1,0,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,52,1,0,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,63,1,1,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,50,1,1,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,70,1,2,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,64,1,2,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,62,1,3,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,69,1,3,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,61,1,4,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,72,1,4,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,45,1,5,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,61,1,5,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,64,1,6,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,61,1,6,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,50,1,7,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,56,1,7,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,80,1,8,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,86,1,8,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,81,1,9,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,77,1,9,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,87,1,10,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,92,1,10,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,87,1,11,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,70,1,11,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,82,1,12,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,88,1,12,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,75,1,13,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,70,1,13,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,43,1,14,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,38,1,14,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,38,1,15,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,30,1,15,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,33,1,16,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,16,1,16,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,25,1,17,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,11,1,17,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,17,1,18,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,10,1,18,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,1,19,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,1,19,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,0,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,1,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,2,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,4,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,5,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,7,2,6,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,6,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,7,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,7,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,5,2,8,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,8,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,9,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,9,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,11,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,11,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,12,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,14,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,2,15,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,11,3,0,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,5,3,0,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,9,3,1,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,9,3,1,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,5,3,2,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,7,3,2,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,10,3,3,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,5,3,3,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,11,3,4,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,17,3,4,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,17,3,5,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,21,3,5,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,13,3,6,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,21,3,6,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,17,3,7,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,19,3,7,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,25,3,8,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,19,3,8,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,17,3,9,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,13,3,9,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,15,3,10,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,19,3,10,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,11,3,11,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,11,3,11,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,7,3,12,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,3,12,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,3,13,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,3,13,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,3,14,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,3,15,1
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,3,15,2
2023-01-01,9,Sant Andreu,58,Baró de Viver,..,3,16,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,218,1,0,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,205,1,0,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,237,1,1,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,284,1,1,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,340,1,2,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,379,1,2,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,349,1,3,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,355,1,3,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,270,1,4,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,292,1,4,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,238,1,5,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,247,1,5,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,231,1,6,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,234,1,6,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,241,1,7,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,229,1,7,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,375,1,8,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,349,1,8,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,523,1,9,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,515,1,9,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,480,1,10,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,484,1,10,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,424,1,11,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,396,1,11,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,297,1,12,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,323,1,12,2
2023-01-01,9,Sant Andreu,59,el Bon Pastor,261,1,13,1
2023-01-01,9,Sant Andreu,59,el Bon Pastor,241,1,13,2
