Data_Referencia,Valor,LLOC_NAIX_PAIS,EDAT_Q,SEXE
2023-01-01,15,102,8,1
2023-01-01,9,102,8,2
2023-01-01,10,102,9,1
2023-01-01,9,102,9,2
2023-01-01,6,102,10,1
2023-01-01,..,102,10,2
2023-01-01,..,102,11,1
2023-01-01,..,102,11,2
2023-01-01,..,102,12,1
2023-01-01,..,102,13,1
2023-01-01,..,102,13,2
2023-01-01,..,102,14,1
2023-01-01,..,102,14,2
2023-01-01,..,102,15,1
2023-01-01,..,102,15,2
2023-01-01,..,102,16,1
2023-01-01,..,102,16,2
2023-01-01,..,104,0,1
2023-01-01,..,104,0,2
2023-01-01,..,104,1,1
2023-01-01,..,104,1,2
2023-01-01,..,104,2,1
2023-01-01,7,104,2,2
2023-01-01,..,104,3,1
2023-01-01,..,104,3,2
2023-01-01,..,104,4,1
2023-01-01,9,104,4,2
2023-01-01,9,104,5,1
2023-01-01,27,104,5,2
2023-01-01,12,104,6,1
2023-01-01,15,104,6,2
2023-01-01,12,104,7,1
2023-01-01,11,104,7,2
2023-01-01,5,104,8,1
2023-01-01,15,104,8,2
2023-01-01,..,104,9,1
2023-01-01,11,104,9,2
2023-01-01,..,104,10,1
2023-01-01,13,104,10,2
2023-01-01,5,104,11,1
2023-01-01,..,104,11,2
2023-01-01,..,104,12,1
2023-01-01,6,104,12,2
2023-01-01,..,104,13,1
2023-01-01,..,104,13,2
2023-01-01,..,104,14,1
2023-01-01,5,104,14,2
2023-01-01,..,104,15,1
2023-01-01,..,104,15,2
2023-01-01,..,104,16,2
2023-01-01,..,104,17,2
2023-01-01,..,104,18,1
2023-01-01,6,103,0,1
2023-01-01,..,103,0,2
2023-01-01,10,103,1,1
2023-01-01,16,103,1,2
2023-01-01,17,103,2,1
2023-01-01,20,103,2,2
2023-01-01,31,103,3,1
2023-01-01,37,103,3,2
2023-01-01,67,103,4,1
2023-01-01,45,103,4,2
2023-01-01,83,103,5,1
2023-01-01,89,103,5,2
2023-01-01,119,103,6,1
2023-01-01,148,103,6,2
2023-01-01,133,103,7,1
2023-01-01,153,103,7,2
2023-01-01,114,103,8,1
2023-01-01,96,103,8,2
2023-01-01,62,103,9,1
2023-01-01,59,103,9,2
2023-01-01,43,103,10,1
2023-01-01,61,103,10,2
2023-01-01,37,103,11,1
2023-01-01,51,103,11,2
2023-01-01,23,103,12,1
2023-01-01,57,103,12,2
2023-01-01,20,103,13,1
2023-01-01,36,103,13,2
2023-01-01,9,103,14,1
2023-01-01,18,103,14,2
2023-01-01,10,103,15,1
2023-01-01,7,103,15,2
2023-01-01,8,103,16,1
2023-01-01,..,103,16,2
2023-01-01,..,103,17,1
2023-01-01,7,103,17,2
2023-01-01,..,103,18,1
2023-01-01,15,107,0,1
2023-01-01,12,107,0,2
2023-01-01,19,107,1,1
2023-01-01,27,107,1,2
2023-01-01,29,107,2,1
2023-01-01,15,107,2,2
2023-01-01,14,107,3,1
2023-01-01,21,107,3,2
2023-01-01,18,107,4,1
2023-01-01,29,107,4,2
2023-01-01,41,107,5,1
2023-01-01,35,107,5,2
2023-01-01,60,107,6,1
2023-01-01,79,107,6,2
2023-01-01,67,107,7,1
2023-01-01,100,107,7,2
2023-01-01,50,107,8,1
2023-01-01,101,107,8,2
2023-01-01,31,107,9,1
2023-01-01,76,107,9,2
2023-01-01,18,107,10,1
2023-01-01,27,107,10,2
2023-01-01,6,107,11,1
2023-01-01,10,107,11,2
2023-01-01,7,107,12,1
2023-01-01,11,107,12,2
2023-01-01,..,107,13,1
2023-01-01,14,107,13,2
2023-01-01,..,107,14,1
2023-01-01,9,107,14,2
2023-01-01,..,107,15,1
2023-01-01,10,107,15,2
2023-01-01,..,107,16,2
2023-01-01,17,110,0,1
2023-01-01,16,110,0,2
2023-01-01,28,110,1,1
2023-01-01,32,110,1,2
2023-01-01,19,110,2,1
2023-01-01,25,110,2,2
2023-01-01,16,110,3,1
2023-01-01,30,110,3,2
2023-01-01,53,110,4,1
2023-01-01,91,110,4,2
2023-01-01,60,110,5,1
2023-01-01,52,110,5,2
2023-01-01,112,110,6,1
2023-01-01,64,110,6,2
2023-01-01,108,110,7,1
2023-01-01,63,110,7,2
2023-01-01,119,110,8,1
2023-01-01,82,110,8,2
2023-01-01,154,110,9,1
2023-01-01,54,110,9,2
2023-01-01,79,110,10,1
2023-01-01,53,110,10,2
2023-01-01,64,110,11,1
2023-01-01,32,110,11,2
2023-01-01,40,110,12,1
2023-01-01,21,110,12,2
2023-01-01,14,110,13,1
2023-01-01,15,110,13,2
2023-01-01,18,110,14,1
2023-01-01,28,110,14,2
2023-01-01,12,110,15,1
2023-01-01,10,110,15,2
2023-01-01,6,110,16,1
2023-01-01,..,110,17,1
2023-01-01,..,110,17,2
2023-01-01,..,110,20,1
2023-01-01,..,112,0,1
2023-01-01,..,112,0,2
2023-01-01,..,112,1,1
2023-01-01,..,112,1,2
2023-01-01,..,112,2,1
2023-01-01,..,112,2,2
2023-01-01,6,112,3,1
2023-01-01,7,112,3,2
2023-01-01,11,112,4,1
2023-01-01,18,112,4,2
2023-01-01,12,112,5,1
2023-01-01,19,112,5,2
2023-01-01,17,112,6,1
2023-01-01,17,112,6,2
2023-01-01,13,112,7,1
2023-01-01,11,112,7,2
2023-01-01,..,112,8,1
2023-01-01,18,112,8,2
2023-01-01,..,112,9,1
2023-01-01,15,112,9,2
2023-01-01,6,112,10,1
2023-01-01,17,112,10,2
2023-01-01,..,112,11,1
2023-01-01,9,112,11,2
2023-01-01,..,112,12,1
2023-01-01,13,112,12,2
2023-01-01,..,112,13,1
2023-01-01,13,112,13,2
2023-01-01,..,112,14,1
2023-01-01,19,112,14,2
2023-01-01,9,112,15,2
2023-01-01,..,112,16,2
2023-01-01,..,112,17,1
2023-01-01,..,112,17,2
2023-01-01,..,35,0,1
2023-01-01,..,35,2,2
2023-01-01,..,35,4,1
2023-01-01,..,35,5,1
2023-01-01,..,35,5,2
2023-01-01,..,35,6,1
2023-01-01,..,35,6,2
2023-01-01,..,35,7,1
2023-01-01,..,35,8,1
2023-01-01,..,35,9,1
2023-01-01,..,35,10,1
2023-01-01,..,35,10,2
2023-01-01,..,35,12,2
2023-01-01,..,35,13,1
2023-01-01,..,35,16,1
2023-01-01,..,117,0,2
2023-01-01,..,117,1,1
2023-01-01,..,117,2,1
2023-01-01,..,117,3,1
2023-01-01,..,117,3,2
2023-01-01,..,117,4,1
2023-01-01,..,117,4,2
2023-01-01,7,117,5,1
2023-01-01,6,117,5,2
2023-01-01,6,117,6,1
2023-01-01,9,117,6,2
2023-01-01,6,117,7,1
2023-01-01,15,117,7,2
2023-01-01,..,117,8,1
2023-01-01,12,117,8,2
2023-01-01,..,117,9,1
2023-01-01,9,117,9,2
2023-01-01,9,117,10,2
2023-01-01,..,117,11,1
2023-01-01,..,117,11,2
2023-01-01,..,118,6,1
2023-01-01,..,118,8,1
2023-01-01,..,118,8,2
2023-01-01,..,118,9,1
2023-01-01,..,118,10,1
2023-01-01,..,118,13,1
2023-01-01,..,118,13,2
2023-01-01,..,118,14,1
2023-01-01,8,121,0,1
2023-01-01,8,121,0,2
2023-01-01,8,121,1,1
2023-01-01,16,121,1,2
2023-01-01,8,121,2,1
2023-01-01,8,121,2,2
2023-01-01,18,121,3,1
2023-01-01,25,121,3,2
2023-01-01,88,121,4,1
2023-01-01,109,121,4,2
2023-01-01,92,121,5,1
2023-01-01,127,121,5,2
2023-01-01,60,121,6,1
2023-01-01,121,121,6,2
2023-01-01,33,121,7,1
2023-01-01,58,121,7,2
2023-01-01,31,121,8,1
2023-01-01,53,121,8,2
2023-01-01,41,121,9,1
2023-01-01,28,121,9,2
2023-01-01,27,121,10,1
2023-01-01,34,121,10,2
2023-01-01,15,121,11,1
2023-01-01,40,121,11,2
2023-01-01,13,121,12,1
2023-01-01,43,121,12,2
2023-01-01,5,121,13,1
2023-01-01,22,121,13,2
2023-01-01,6,121,14,1
2023-01-01,13,121,14,2
2023-01-01,..,121,15,1
2023-01-01,10,121,15,2
2023-01-01,..,121,16,1
2023-01-01,..,121,16,2
2023-01-01,..,121,17,1
2023-01-01,..,121,17,2
2023-01-01,..,121,18,1
2023-01-01,..,121,18,2
2023-01-01,..,121,19,2
2023-01-01,..,130,0,1
2023-01-01,..,130,0,2
2023-01-01,7,130,1,1
2023-01-01,..,130,1,2
2023-01-01,..,130,2,1
2023-01-01,..,130,2,2
2023-01-01,..,130,3,2
2023-01-01,..,130,4,1
2023-01-01,..,130,4,2
2023-01-01,8,130,5,1
2023-01-01,11,130,5,2
2023-01-01,8,130,6,1
2023-01-01,6,130,6,2
2023-01-01,14,130,7,1
2023-01-01,10,130,7,2
2023-01-01,6,130,8,1
2023-01-01,6,130,8,2
2023-01-01,8,130,9,1
2023-01-01,..,130,9,2
2023-01-01,..,130,10,1
2023-01-01,5,130,10,2
2023-01-01,6,130,11,1
2023-01-01,..,130,11,2
2023-01-01,5,130,12,2
2023-01-01,..,130,13,1
2023-01-01,..,130,13,2
2023-01-01,..,130,14,1
2023-01-01,..,130,14,2
2023-01-01,..,130,15,1
2023-01-01,..,132,3,2
2023-01-01,..,132,4,1
2023-01-01,..,132,4,2
2023-01-01,..,132,5,1
2023-01-01,..,132,5,2
2023-01-01,..,132,7,2
2023-01-01,..,145,0,1
2023-01-01,..,145,0,2
2023-01-01,..,145,1,1
2023-01-01,..,145,2,2
2023-01-01,..,145,4,1
2023-01-01,..,145,4,2
2023-01-01,..,145,5,1
2023-01-01,..,145,5,2
2023-01-01,5,145,6,1
2023-01-01,..,145,7,1
2023-01-01,..,145,7,2
2023-01-01,5,145,8,1
2023-01-01,..,145,8,2
2023-01-01,7,145,9,1
2023-01-01,..,145,9,2
2023-01-01,6,145,10,1
2023-01-01,..,145,10,2
2023-01-01,..,145,11,1
2023-01-01,..,145,12,1
2023-01-01,..,145,13,1
2023-01-01,..,151,0,1
2023-01-01,..,151,0,2
2023-01-01,7,151,1,1
2023-01-01,8,151,1,2
2023-01-01,15,151,2,1
2023-01-01,14,151,2,2
2023-01-01,45,151,3,1
2023-01-01,57,151,3,2
2023-01-01,81,151,4,1
2023-01-01,67,151,4,2
2023-01-01,102,151,5,1
2023-01-01,120,151,5,2
2023-01-01,122,151,6,1
2023-01-01,133,151,6,2
2023-01-01,90,151,7,1
2023-01-01,145,151,7,2
2023-01-01,92,151,8,1
2023-01-01,142,151,8,2
2023-01-01,31,151,9,1
2023-01-01,83,151,9,2
2023-01-01,29,151,10,1
2023-01-01,55,151,10,2
2023-01-01,10,151,11,1
2023-01-01,28,151,11,2
2023-01-01,..,151,12,1
2023-01-01,13,151,12,2
2023-01-01,..,151,13,1
2023-01-01,..,151,13,2
2023-01-01,..,151,14,2
2023-01-01,..,151,15,1
2023-01-01,..,151,16,1
2023-01-01,..,151,17,1
2023-01-01,..,159,0,2
2023-01-01,..,159,1,1
2023-01-01,..,159,2,1
2023-01-01,..,159,2,2
2023-01-01,..,159,3,1
2023-01-01,..,159,4,1
2023-01-01,..,159,5,1
2023-01-01,..,159,5,2
2023-01-01,..,159,6,1
2023-01-01,..,159,6,2
2023-01-01,..,159,8,2
2023-01-01,..,159,9,2
2023-01-01,139,161,0,1
2023-01-01,170,161,0,2
2023-01-01,302,161,1,1
2023-01-01,347,161,1,2
2023-01-01,473,161,2,1
2023-01-01,559,161,2,2
2023-01-01,521,161,3,1
2023-01-01,819,161,3,2
2023-01-01,643,161,4,1
2023-01-01,2027,161,4,2
2023-01-01,770,161,5,1
2023-01-01,2703,161,5,2
2023-01-01,829,161,6,1
2023-01-01,2782,161,6,2
2023-01-01,776,161,7,1
2023-01-01,2437,161,7,2
2023-01-01,700,161,8,1
2023-01-01,2419,161,8,2
2023-01-01,491,161,9,1
2023-01-01,1886,161,9,2
2023-01-01,371,161,10,1
2023-01-01,1429,161,10,2
2023-01-01,226,161,11,1
2023-01-01,802,161,11,2
2023-01-01,137,161,12,1
2023-01-01,474,161,12,2
2023-01-01,57,161,13,1
2023-01-01,331,161,13,2
2023-01-01,20,161,14,1
2023-01-01,91,161,14,2
2023-01-01,11,161,15,1
2023-01-01,33,161,15,2
2023-01-01,5,161,16,1
2023-01-01,13,161,16,2
2023-01-01,..,161,17,1
2023-01-01,..,161,17,2
2023-01-01,..,161,18,1
2023-01-01,..,161,19,1
2023-01-01,..,161,19,2
2023-01-01,..,173,0,2
2023-01-01,..,173,1,1
2023-01-01,..,173,1,2
2023-01-01,..,173,2,1
2023-01-01,..,173,2,2
2023-01-01,..,173,3,1
2023-01-01,..,173,4,1
2023-01-01,..,173,4,2
2023-01-01,..,173,5,2
2023-01-01,..,173,6,2
2023-01-01,..,173,7,1
2023-01-01,..,173,8,2
2023-01-01,..,173,12,2
2023-01-01,..,173,13,1
2023-01-01,..,173,13,2
2023-01-01,..,43,0,1
2023-01-01,..,43,0,2
2023-01-01,10,43,1,1
2023-01-01,6,43,1,2
2023-01-01,6,43,2,1
2023-01-01,17,43,2,2
2023-01-01,9,43,3,1
2023-01-01,18,43,3,2
2023-01-01,79,43,4,1
2023-01-01,35,43,4,2
2023-01-01,48,43,5,1
2023-01-01,26,43,5,2
2023-01-01,73,43,6,1
2023-01-01,35,43,6,2
2023-01-01,78,43,7,1
2023-01-01,32,43,7,2
2023-01-01,74,43,8,1
2023-01-01,23,43,8,2
2023-01-01,45,43,9,1
2023-01-01,25,43,9,2
2023-01-01,37,43,10,1
2023-01-01,24,43,10,2
2023-01-01,23,43,11,1
2023-01-01,15,43,11,2
2023-01-01,13,43,12,1
2023-01-01,12,43,12,2
2023-01-01,8,43,13,1
2023-01-01,12,43,13,2
2023-01-01,7,43,14,1
2023-01-01,6,43,14,2
2023-01-01,5,43,15,1
2023-01-01,7,43,15,2
2023-01-01,..,43,16,1
2023-01-01,..,43,16,2
2023-01-01,..,43,17,1
2023-01-01,..,42,10,2
2023-01-01,10,199,0,1
2023-01-01,5,199,0,2
2023-01-01,7,199,1,1
2023-01-01,16,199,1,2
2023-01-01,..,199,2,1
2023-01-01,6,199,2,2
2023-01-01,6,199,3,1
2023-01-01,..,199,3,2
2023-01-01,5,199,4,1
2023-01-01,8,199,4,2
2023-01-01,12,199,5,1
2023-01-01,..,199,5,2
2023-01-01,17,199,6,1
2023-01-01,6,199,6,2
2023-01-01,..,199,7,1
2023-01-01,..,199,7,2
2023-01-01,..,199,8,1
2023-01-01,5,199,8,2
2023-01-01,..,199,9,1
2023-01-01,..,199,9,2
2023-01-01,..,199,10,1
2023-01-01,..,199,10,2
2023-01-01,..,199,11,2
2023-01-01,..,199,12,1
2023-01-01,..,199,12,2
2023-01-01,..,199,13,1
2023-01-01,..,199,13,2
2023-01-01,..,199,14,1
2023-01-01,..,199,14,2
2023-01-01,..,199,15,2
2023-01-01,..,200,0,1
2023-01-01,8,200,1,1
2023-01-01,8,200,1,2
2023-01-01,28,200,2,1
2023-01-01,18,200,2,2
2023-01-01,19,200,3,1
2023-01-01,26,200,3,2
2023-01-01,23,200,4,1
2023-01-01,39,200,4,2
2023-01-01,39,200,5,1
2023-01-01,68,200,5,2
2023-01-01,49,200,6,1
2023-01-01,61,200,6,2
2023-01-01,50,200,7,1
2023-01-01,74,200,7,2
2023-01-01,24,200,8,1
2023-01-01,56,200,8,2
2023-01-01,28,200,9,1
2023-01-01,24,200,9,2
2023-01-01,27,200,10,1
2023-01-01,33,200,10,2
2023-01-01,22,200,11,1
2023-01-01,48,200,11,2
2023-01-01,20,200,12,1
2023-01-01,24,200,12,2
2023-01-01,15,200,13,1
2023-01-01,26,200,13,2
2023-01-01,11,200,14,1
2023-01-01,49,200,14,2
2023-01-01,7,200,15,1
2023-01-01,36,200,15,2
2023-01-01,..,200,16,1
2023-01-01,6,200,16,2
2023-01-01,..,200,17,1
2023-01-01,..,200,17,2
2023-01-01,..,200,18,1
2023-01-01,..,202,1,1
2023-01-01,..,202,1,2
2023-01-01,..,202,2,1
2023-01-01,..,202,4,1
2023-01-01,..,202,4,2
2023-01-01,5,202,5,1
2023-01-01,10,202,5,2
2023-01-01,..,202,6,1
2023-01-01,9,202,6,2
2023-01-01,..,202,7,1
2023-01-01,5,202,7,2
2023-01-01,..,202,8,1
2023-01-01,..,202,8,2
2023-01-01,..,202,9,1
2023-01-01,..,202,9,2
2023-01-01,..,202,10,2
2023-01-01,..,202,11,1
2023-01-01,..,202,12,2
2023-01-01,..,202,14,1
2023-01-01,..,202,15,2
2023-01-01,..,211,0,1
2023-01-01,6,211,0,2
2023-01-01,6,211,1,1
2023-01-01,8,211,1,2
2023-01-01,..,211,2,1
2023-01-01,12,211,2,2
2023-01-01,7,211,3,1
2023-01-01,5,211,3,2
2023-01-01,11,211,4,1
2023-01-01,9,211,4,2
2023-01-01,24,211,5,1
2023-01-01,9,211,5,2
2023-01-01,31,211,6,1
2023-01-01,13,211,6,2
2023-01-01,31,211,7,1
2023-01-01,6,211,7,2
2023-01-01,34,211,8,1
2023-01-01,8,211,8,2
2023-01-01,25,211,9,1
2023-01-01,8,211,9,2
2023-01-01,21,211,10,1
2023-01-01,5,211,10,2
2023-01-01,7,211,11,1
2023-01-01,7,211,11,2
2023-01-01,7,211,12,1
2023-01-01,..,211,13,1
2023-01-01,6,211,14,1
2023-01-01,..,211,14,2
2023-01-01,..,211,15,1
2023-01-01,..,211,16,1
2023-01-01,9,221,0,1
2023-01-01,12,221,0,2
2023-01-01,23,221,1,1
2023-01-01,24,221,1,2
2023-01-01,19,221,2,1
2023-01-01,20,221,2,2
2023-01-01,22,221,3,1
2023-01-01,26,221,3,2
2023-01-01,70,221,4,1
2023-01-01,61,221,4,2
2023-01-01,188,221,5,1
2023-01-01,135,221,5,2
2023-01-01,203,221,6,1
2023-01-01,199,221,6,2
2023-01-01,144,221,7,1
2023-01-01,164,221,7,2
2023-01-01,86,221,8,1
2023-01-01,135,221,8,2
2023-01-01,45,221,9,1
2023-01-01,74,221,9,2
2023-01-01,32,221,10,1
2023-01-01,54,221,10,2
2023-01-01,9,221,11,1
2023-01-01,31,221,11,2
2023-01-01,5,221,12,1
2023-01-01,22,221,12,2
2023-01-01,7,221,13,1
2023-01-01,8,221,13,2
2023-01-01,7,221,14,1
2023-01-01,5,221,14,2
2023-01-01,5,221,15,1
2023-01-01,..,221,15,2
2023-01-01,..,221,16,1
2023-01-01,..,221,16,2
2023-01-01,..,221,17,1
2023-01-01,..,221,17,2
2023-01-01,..,221,18,1
2023-01-01,..,221,20,1
2023-01-01,7,231,0,1
2023-01-01,6,231,0,2
2023-01-01,18,231,1,1
2023-01-01,21,231,1,2
2023-01-01,7,231,2,1
2023-01-01,13,231,2,2
2023-01-01,..,231,3,1
2023-01-01,5,231,3,2
2023-01-01,39,231,4,1
2023-01-01,18,231,4,2
2023-01-01,50,231,5,1
2023-01-01,32,231,5,2
2023-01-01,24,231,6,1
2023-01-01,26,231,6,2
2023-01-01,20,231,7,1
2023-01-01,18,231,7,2
2023-01-01,11,231,8,1
2023-01-01,5,231,8,2
2023-01-01,16,231,9,1
2023-01-01,10,231,9,2
2023-01-01,6,231,10,1
2023-01-01,..,231,10,2
2023-01-01,5,231,11,1
2023-01-01,5,231,11,2
2023-01-01,..,231,12,2
2023-01-01,..,231,13,1
2023-01-01,..,231,14,1
2023-01-01,..,231,15,1
2023-01-01,..,231,16,1
2023-01-01,..,231,16,2
2023-01-01,..,231,17,2
2023-01-01,..,31,6,2
2023-01-01,..,31,8,1
2023-01-01,..,31,10,2
2023-01-01,..,89,2,2
2023-01-01,..,89,4,1
2023-01-01,5,89,4,2
2023-01-01,..,89,5,2
2023-01-01,..,89,6,2
2023-01-01,..,89,7,2
2023-01-01,..,89,9,2
2023-01-01,..,89,10,2
2023-01-01,..,16,0,2
2023-01-01,..,16,1,2
2023-01-01,..,16,2,1
2023-01-01,..,16,2,2
2023-01-01,5,16,3,1
2023-01-01,5,16,3,2
2023-01-01,6,16,4,1
2023-01-01,17,16,4,2
2023-01-01,15,16,5,1
2023-01-01,15,16,5,2
2023-01-01,7,16,6,1
2023-01-01,10,16,6,2
2023-01-01,7,16,7,1
2023-01-01,12,16,7,2
2023-01-01,9,16,8,1
2023-01-01,11,16,8,2
2023-01-01,7,16,9,1
2023-01-01,..,16,9,2
2023-01-01,7,16,10,1
2023-01-01,6,16,10,2
2023-01-01,6,16,11,1
2023-01-01,..,16,11,2
2023-01-01,5,16,12,1
2023-01-01,..,16,12,2
2023-01-01,..,16,13,1
2023-01-01,..,16,13,2
2023-01-01,..,16,14,1
2023-01-01,..,16,15,1
2023-01-01,..,16,16,1
2023-01-01,..,16,16,2
2023-01-01,5,113,0,1
2023-01-01,9,113,0,2
2023-01-01,10,113,1,1
2023-01-01,13,113,1,2
2023-01-01,25,113,2,1
2023-01-01,22,113,2,2
2023-01-01,59,113,3,1
2023-01-01,51,113,3,2
2023-01-01,60,113,4,1
2023-01-01,39,113,4,2
2023-01-01,51,113,5,1
2023-01-01,16,113,5,2
2023-01-01,62,113,6,1
2023-01-01,31,113,6,2
2023-01-01,69,113,7,1
2023-01-01,20,113,7,2
2023-01-01,35,113,8,1
2023-01-01,18,113,8,2
2023-01-01,23,113,9,1
2023-01-01,11,113,9,2
2023-01-01,11,113,10,1
2023-01-01,9,113,10,2
2023-01-01,7,113,11,1
2023-01-01,7,113,11,2
2023-01-01,5,113,12,1
2023-01-01,..,113,12,2
2023-01-01,5,113,13,1
2023-01-01,..,113,13,2
2023-01-01,..,113,14,1
2023-01-01,..,113,14,2
2023-01-01,..,113,15,1
2023-01-01,..,113,15,2
2023-01-01,..,115,0,2
2023-01-01,..,115,1,1
2023-01-01,5,115,1,2
2023-01-01,..,115,2,1
2023-01-01,..,115,2,2
2023-01-01,..,115,3,1
2023-01-01,6,115,3,2
2023-01-01,8,115,4,1
2023-01-01,..,115,4,2
2023-01-01,7,115,5,1
2023-01-01,..,115,5,2
2023-01-01,9,115,6,1
2023-01-01,7,115,6,2
2023-01-01,10,115,7,1
2023-01-01,..,115,7,2
2023-01-01,..,115,8,1
2023-01-01,..,115,8,2
2023-01-01,..,115,9,1
2023-01-01,..,115,9,2
2023-01-01,..,115,10,1
2023-01-01,..,115,11,1
2023-01-01,..,115,11,2
2023-01-01,..,115,12,1
2023-01-01,..,115,12,2
2023-01-01,..,115,13,1
2023-01-01,..,210,1,1
2023-01-01,..,210,4,1
2023-01-01,..,210,4,2
2023-01-01,..,210,5,1
2023-01-01,..,210,6,1
2023-01-01,..,210,6,2
2023-01-01,..,210,8,1
2023-01-01,..,210,8,2
2023-01-01,..,210,9,1
2023-01-01,..,210,11,2
2023-01-01,..,210,12,2
2023-01-01,..,210,14,1
2023-01-01,..,210,14,2
2023-01-01,..,220,1,1
2023-01-01,..,220,3,2
2023-01-01,..,220,4,2
2023-01-01,..,220,5,1
2023-01-01,..,220,5,2
2023-01-01,..,220,6,1
2023-01-01,..,220,8,1
2023-01-01,..,220,8,2
2023-01-01,..,220,9,2
2023-01-01,..,220,11,1
2023-01-01,..,220,12,1
2023-01-01,..,228,1,1
2023-01-01,..,228,1,2
2023-01-01,..,228,2,2
2023-01-01,..,228,3,1
2023-01-01,6,228,3,2
2023-01-01,5,228,4,1
2023-01-01,..,228,4,2
2023-01-01,13,228,5,1
2023-01-01,12,228,5,2
2023-01-01,17,228,6,1
2023-01-01,9,228,6,2
2023-01-01,8,228,7,1
2023-01-01,14,228,7,2
2023-01-01,10,228,8,1
2023-01-01,11,228,8,2
2023-01-01,..,228,9,1
2023-01-01,10,228,9,2
2023-01-01,6,228,10,1
2023-01-01,..,228,10,2
2023-01-01,..,228,11,1
2023-01-01,..,228,11,2
2023-01-01,..,228,12,1
2023-01-01,..,228,12,2
2023-01-01,..,228,13,1
2023-01-01,..,228,13,2
2023-01-01,..,228,16,1
2023-01-01,..,26,5,1
2023-01-01,..,26,10,1
2023-01-01,..,163,1,1
2023-01-01,..,163,1,2
2023-01-01,..,163,2,1
2023-01-01,..,163,2,2
2023-01-01,..,163,3,1
2023-01-01,..,163,3,2
2023-01-01,7,163,4,1
2023-01-01,..,163,4,2
2023-01-01,5,163,5,1
2023-01-01,21,163,5,2
2023-01-01,7,163,6,1
2023-01-01,16,163,6,2
2023-01-01,12,163,7,2
2023-01-01,5,163,8,2
2023-01-01,..,163,9,1
2023-01-01,..,163,9,2
2023-01-01,..,163,10,1
2023-01-01,..,163,10,2
2023-01-01,..,163,11,1
2023-01-01,..,163,11,2
2023-01-01,..,163,12,1
2023-01-01,..,163,12,2
2023-01-01,..,163,16,2
2023-01-01,..,163,17,2
2023-01-01,10,14,0,1
2023-01-01,16,14,0,2
2023-01-01,22,14,1,1
2023-01-01,21,14,1,2
2023-01-01,14,14,2,1
2023-01-01,12,14,2,2
2023-01-01,13,14,3,1
2023-01-01,11,14,3,2
2023-01-01,20,14,4,1
2023-01-01,18,14,4,2
2023-01-01,33,14,5,1
2023-01-01,37,14,5,2
2023-01-01,62,14,6,1
2023-01-01,72,14,6,2
2023-01-01,48,14,7,1
2023-01-01,55,14,7,2
2023-01-01,37,14,8,1
2023-01-01,48,14,8,2
2023-01-01,22,14,9,1
2023-01-01,49,14,9,2
2023-01-01,20,14,10,1
2023-01-01,31,14,10,2
2023-01-01,13,14,11,1
2023-01-01,21,14,11,2
2023-01-01,6,14,12,1
2023-01-01,9,14,12,2
2023-01-01,10,14,13,1
2023-01-01,6,14,13,2
2023-01-01,..,14,14,1
2023-01-01,..,14,14,2
2023-01-01,..,14,15,1
2023-01-01,..,14,15,2
2023-01-01,..,14,16,1
2023-01-01,..,14,16,2
2023-01-01,..,14,17,1
2023-01-01,..,14,18,2
2023-01-01,..,64,3,1
2023-01-01,..,64,9,1
2023-01-01,..,158,0,1
2023-01-01,..,158,0,2
2023-01-01,..,158,1,1
2023-01-01,..,158,1,2
2023-01-01,..,158,2,1
2023-01-01,..,158,3,1
2023-01-01,..,158,3,2
2023-01-01,..,158,4,1
2023-01-01,..,158,4,2
2023-01-01,6,158,5,1
2023-01-01,6,158,5,2
2023-01-01,..,158,6,1
2023-01-01,14,158,6,2
2023-01-01,6,158,7,1
2023-01-01,13,158,7,2
2023-01-01,8,158,8,1
2023-01-01,13,158,8,2
2023-01-01,6,158,9,1
2023-01-01,13,158,9,2
2023-01-01,5,158,10,1
2023-01-01,20,158,10,2
2023-01-01,6,158,11,1
2023-01-01,10,158,11,2
2023-01-01,6,158,12,2
2023-01-01,..,158,13,1
2023-01-01,..,158,13,2
2023-01-01,..,158,14,1
2023-01-01,..,158,14,2
2023-01-01,..,158,16,2
2023-01-01,..,165,6,1
2023-01-01,..,165,7,2
2023-01-01,..,165,12,1
2023-01-01,..,229,8,2
2023-01-01,..,229,13,2
2023-01-01,..,116,6,2
2023-01-01,..,116,7,2
2023-01-01,..,999,0,1
2023-01-01,..,999,1,1
2023-01-01,..,999,1,2
2023-01-01,7,999,2,1
2023-01-01,10,999,2,2
2023-01-01,..,999,3,1
2023-01-01,5,999,3,2
2023-01-01,27,999,4,1
2023-01-01,13,999,4,2
2023-01-01,50,999,5,1
2023-01-01,34,999,5,2
2023-01-01,52,999,6,1
2023-01-01,32,999,6,2
2023-01-01,41,999,7,1
2023-01-01,15,999,7,2
2023-01-01,25,999,8,1
2023-01-01,13,999,8,2
2023-01-01,29,999,9,1
2023-01-01,16,999,9,2
2023-01-01,13,999,10,1
2023-01-01,9,999,10,2
2023-01-01,8,999,11,1
2023-01-01,7,999,11,2
2023-01-01,15,999,12,1
2023-01-01,8,999,12,2
2023-01-01,5,999,13,1
2023-01-01,..,999,13,2
2023-01-01,5,999,14,1
2023-01-01,9,999,14,2
2023-01-01,..,999,15,1
2023-01-01,..,999,15,2
2023-01-01,..,999,16,1
2023-01-01,..,999,16,2
