Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2023-01-01,9,Sant Andreu,63,Navas,298,1,4,1
2023-01-01,9,Sant Andreu,63,Navas,321,1,4,2
2023-01-01,9,Sant Andreu,63,Navas,295,1,5,1
2023-01-01,9,Sant Andreu,63,Navas,284,1,5,2
2023-01-01,9,Sant Andreu,63,Navas,251,1,6,1
2023-01-01,9,Sant Andreu,63,Navas,258,1,6,2
2023-01-01,9,Sant Andreu,63,Navas,288,1,7,1
2023-01-01,9,Sant Andreu,63,Navas,336,1,7,2
2023-01-01,9,Sant Andreu,63,Navas,330,1,8,1
2023-01-01,9,Sant Andreu,63,Navas,344,1,8,2
2023-01-01,9,Sant Andreu,63,Navas,441,1,9,1
2023-01-01,9,Sant Andreu,63,Navas,430,1,9,2
2023-01-01,9,Sant Andreu,63,Navas,471,1,10,1
2023-01-01,9,Sant Andreu,63,Navas,451,1,10,2
2023-01-01,9,Sant Andreu,63,Navas,480,1,11,1
2023-01-01,9,Sant Andreu,63,Navas,446,1,11,2
2023-01-01,9,Sant Andreu,63,Navas,429,1,12,1
2023-01-01,9,Sant Andreu,63,Navas,336,1,12,2
2023-01-01,9,Sant Andreu,63,Navas,284,1,13,1
2023-01-01,9,Sant Andreu,63,Navas,290,1,13,2
2023-01-01,9,Sant Andreu,63,Navas,271,1,14,1
2023-01-01,9,Sant Andreu,63,Navas,167,1,14,2
2023-01-01,9,Sant Andreu,63,Navas,291,1,15,1
2023-01-01,9,Sant Andreu,63,Navas,196,1,15,2
2023-01-01,9,Sant Andreu,63,Navas,147,1,16,1
2023-01-01,9,Sant Andreu,63,Navas,122,1,16,2
2023-01-01,9,Sant Andreu,63,Navas,155,1,17,1
2023-01-01,9,Sant Andreu,63,Navas,83,1,17,2
2023-01-01,9,Sant Andreu,63,Navas,97,1,18,1
2023-01-01,9,Sant Andreu,63,Navas,29,1,18,2
2023-01-01,9,Sant Andreu,63,Navas,18,1,19,1
2023-01-01,9,Sant Andreu,63,Navas,..,1,19,2
2023-01-01,9,Sant Andreu,63,Navas,..,1,20,1
2023-01-01,9,Sant Andreu,63,Navas,14,2,0,1
2023-01-01,9,Sant Andreu,63,Navas,16,2,0,2
2023-01-01,9,Sant Andreu,63,Navas,18,2,1,1
2023-01-01,9,Sant Andreu,63,Navas,8,2,1,2
2023-01-01,9,Sant Andreu,63,Navas,30,2,2,1
2023-01-01,9,Sant Andreu,63,Navas,27,2,2,2
2023-01-01,9,Sant Andreu,63,Navas,20,2,3,1
2023-01-01,9,Sant Andreu,63,Navas,20,2,3,2
2023-01-01,9,Sant Andreu,63,Navas,18,2,4,1
2023-01-01,9,Sant Andreu,63,Navas,12,2,4,2
2023-01-01,9,Sant Andreu,63,Navas,36,2,5,1
2023-01-01,9,Sant Andreu,63,Navas,32,2,5,2
2023-01-01,9,Sant Andreu,63,Navas,48,2,6,1
2023-01-01,9,Sant Andreu,63,Navas,35,2,6,2
2023-01-01,9,Sant Andreu,63,Navas,46,2,7,1
2023-01-01,9,Sant Andreu,63,Navas,51,2,7,2
2023-01-01,9,Sant Andreu,63,Navas,50,2,8,1
2023-01-01,9,Sant Andreu,63,Navas,61,2,8,2
2023-01-01,9,Sant Andreu,63,Navas,61,2,9,1
2023-01-01,9,Sant Andreu,63,Navas,69,2,9,2
2023-01-01,9,Sant Andreu,63,Navas,47,2,10,1
2023-01-01,9,Sant Andreu,63,Navas,50,2,10,2
2023-01-01,9,Sant Andreu,63,Navas,38,2,11,1
2023-01-01,9,Sant Andreu,63,Navas,47,2,11,2
2023-01-01,9,Sant Andreu,63,Navas,48,2,12,1
2023-01-01,9,Sant Andreu,63,Navas,46,2,12,2
2023-01-01,9,Sant Andreu,63,Navas,58,2,13,1
2023-01-01,9,Sant Andreu,63,Navas,44,2,13,2
2023-01-01,9,Sant Andreu,63,Navas,59,2,14,1
2023-01-01,9,Sant Andreu,63,Navas,45,2,14,2
2023-01-01,9,Sant Andreu,63,Navas,67,2,15,1
2023-01-01,9,Sant Andreu,63,Navas,44,2,15,2
2023-01-01,9,Sant Andreu,63,Navas,43,2,16,1
2023-01-01,9,Sant Andreu,63,Navas,32,2,16,2
2023-01-01,9,Sant Andreu,63,Navas,51,2,17,1
2023-01-01,9,Sant Andreu,63,Navas,33,2,17,2
2023-01-01,9,Sant Andreu,63,Navas,28,2,18,1
2023-01-01,9,Sant Andreu,63,Navas,14,2,18,2
2023-01-01,9,Sant Andreu,63,Navas,7,2,19,1
2023-01-01,9,Sant Andreu,63,Navas,..,2,19,2
2023-01-01,9,Sant Andreu,63,Navas,..,3,0,1
2023-01-01,9,Sant Andreu,63,Navas,..,3,0,2
2023-01-01,9,Sant Andreu,63,Navas,..,3,1,1
2023-01-01,9,Sant Andreu,63,Navas,..,3,1,2
2023-01-01,9,Sant Andreu,63,Navas,7,3,2,1
2023-01-01,9,Sant Andreu,63,Navas,10,3,2,2
2023-01-01,9,Sant Andreu,63,Navas,9,3,3,1
2023-01-01,9,Sant Andreu,63,Navas,12,3,3,2
2023-01-01,9,Sant Andreu,63,Navas,10,3,4,1
2023-01-01,9,Sant Andreu,63,Navas,8,3,4,2
2023-01-01,9,Sant Andreu,63,Navas,42,3,5,1
2023-01-01,9,Sant Andreu,63,Navas,37,3,5,2
2023-01-01,9,Sant Andreu,63,Navas,57,3,6,1
2023-01-01,9,Sant Andreu,63,Navas,53,3,6,2
2023-01-01,9,Sant Andreu,63,Navas,70,3,7,1
2023-01-01,9,Sant Andreu,63,Navas,75,3,7,2
2023-01-01,9,Sant Andreu,63,Navas,51,3,8,1
2023-01-01,9,Sant Andreu,63,Navas,64,3,8,2
2023-01-01,9,Sant Andreu,63,Navas,47,3,9,1
2023-01-01,9,Sant Andreu,63,Navas,54,3,9,2
2023-01-01,9,Sant Andreu,63,Navas,48,3,10,1
2023-01-01,9,Sant Andreu,63,Navas,55,3,10,2
2023-01-01,9,Sant Andreu,63,Navas,88,3,11,1
2023-01-01,9,Sant Andreu,63,Navas,84,3,11,2
2023-01-01,9,Sant Andreu,63,Navas,161,3,12,1
2023-01-01,9,Sant Andreu,63,Navas,125,3,12,2
2023-01-01,9,Sant Andreu,63,Navas,225,3,13,1
2023-01-01,9,Sant Andreu,63,Navas,159,3,13,2
2023-01-01,9,Sant Andreu,63,Navas,280,3,14,1
2023-01-01,9,Sant Andreu,63,Navas,194,3,14,2
2023-01-01,9,Sant Andreu,63,Navas,312,3,15,1
2023-01-01,9,Sant Andreu,63,Navas,204,3,15,2
2023-01-01,9,Sant Andreu,63,Navas,223,3,16,1
2023-01-01,9,Sant Andreu,63,Navas,156,3,16,2
2023-01-01,9,Sant Andreu,63,Navas,189,3,17,1
2023-01-01,9,Sant Andreu,63,Navas,110,3,17,2
2023-01-01,9,Sant Andreu,63,Navas,94,3,18,1
2023-01-01,9,Sant Andreu,63,Navas,44,3,18,2
2023-01-01,9,Sant Andreu,63,Navas,35,3,19,1
2023-01-01,9,Sant Andreu,63,Navas,..,3,19,2
2023-01-01,9,Sant Andreu,63,Navas,6,3,20,1
2023-01-01,9,Sant Andreu,63,Navas,..,3,20,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,0,1
2023-01-01,9,Sant Andreu,63,Navas,..,4,0,2
2023-01-01,9,Sant Andreu,63,Navas,7,4,1,1
2023-01-01,9,Sant Andreu,63,Navas,..,4,1,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,2,1
2023-01-01,9,Sant Andreu,63,Navas,..,4,2,2
2023-01-01,9,Sant Andreu,63,Navas,5,4,3,1
2023-01-01,9,Sant Andreu,63,Navas,6,4,3,2
2023-01-01,9,Sant Andreu,63,Navas,13,4,4,1
2023-01-01,9,Sant Andreu,63,Navas,11,4,4,2
2023-01-01,9,Sant Andreu,63,Navas,45,4,5,1
2023-01-01,9,Sant Andreu,63,Navas,29,4,5,2
2023-01-01,9,Sant Andreu,63,Navas,66,4,6,1
2023-01-01,9,Sant Andreu,63,Navas,52,4,6,2
2023-01-01,9,Sant Andreu,63,Navas,49,4,7,1
2023-01-01,9,Sant Andreu,63,Navas,56,4,7,2
2023-01-01,9,Sant Andreu,63,Navas,37,4,8,1
2023-01-01,9,Sant Andreu,63,Navas,47,4,8,2
2023-01-01,9,Sant Andreu,63,Navas,20,4,9,1
2023-01-01,9,Sant Andreu,63,Navas,30,4,9,2
2023-01-01,9,Sant Andreu,63,Navas,21,4,10,1
2023-01-01,9,Sant Andreu,63,Navas,17,4,10,2
2023-01-01,9,Sant Andreu,63,Navas,17,4,11,1
2023-01-01,9,Sant Andreu,63,Navas,24,4,11,2
2023-01-01,9,Sant Andreu,63,Navas,10,4,12,1
2023-01-01,9,Sant Andreu,63,Navas,10,4,12,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,13,1
2023-01-01,9,Sant Andreu,63,Navas,6,4,13,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,14,1
2023-01-01,9,Sant Andreu,63,Navas,6,4,14,2
2023-01-01,9,Sant Andreu,63,Navas,7,4,15,1
2023-01-01,9,Sant Andreu,63,Navas,..,4,15,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,16,1
2023-01-01,9,Sant Andreu,63,Navas,..,4,16,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,17,1
2023-01-01,9,Sant Andreu,63,Navas,..,4,17,2
2023-01-01,9,Sant Andreu,63,Navas,..,4,18,1
2023-01-01,9,Sant Andreu,63,Navas,..,4,19,1
2023-01-01,9,Sant Andreu,63,Navas,9,5,0,1
2023-01-01,9,Sant Andreu,63,Navas,13,5,0,2
2023-01-01,9,Sant Andreu,63,Navas,40,5,1,1
2023-01-01,9,Sant Andreu,63,Navas,46,5,1,2
2023-01-01,9,Sant Andreu,63,Navas,38,5,2,1
2023-01-01,9,Sant Andreu,63,Navas,49,5,2,2
2023-01-01,9,Sant Andreu,63,Navas,87,5,3,1
2023-01-01,9,Sant Andreu,63,Navas,94,5,3,2
2023-01-01,9,Sant Andreu,63,Navas,193,5,4,1
2023-01-01,9,Sant Andreu,63,Navas,183,5,4,2
2023-01-01,9,Sant Andreu,63,Navas,295,5,5,1
2023-01-01,9,Sant Andreu,63,Navas,274,5,5,2
2023-01-01,9,Sant Andreu,63,Navas,365,5,6,1
2023-01-01,9,Sant Andreu,63,Navas,331,5,6,2
2023-01-01,9,Sant Andreu,63,Navas,363,5,7,1
2023-01-01,9,Sant Andreu,63,Navas,295,5,7,2
2023-01-01,9,Sant Andreu,63,Navas,324,5,8,1
2023-01-01,9,Sant Andreu,63,Navas,282,5,8,2
2023-01-01,9,Sant Andreu,63,Navas,280,5,9,1
2023-01-01,9,Sant Andreu,63,Navas,207,5,9,2
2023-01-01,9,Sant Andreu,63,Navas,216,5,10,1
2023-01-01,9,Sant Andreu,63,Navas,173,5,10,2
2023-01-01,9,Sant Andreu,63,Navas,179,5,11,1
2023-01-01,9,Sant Andreu,63,Navas,152,5,11,2
2023-01-01,9,Sant Andreu,63,Navas,138,5,12,1
2023-01-01,9,Sant Andreu,63,Navas,88,5,12,2
2023-01-01,9,Sant Andreu,63,Navas,103,5,13,1
2023-01-01,9,Sant Andreu,63,Navas,61,5,13,2
2023-01-01,9,Sant Andreu,63,Navas,70,5,14,1
2023-01-01,9,Sant Andreu,63,Navas,39,5,14,2
2023-01-01,9,Sant Andreu,63,Navas,49,5,15,1
2023-01-01,9,Sant Andreu,63,Navas,22,5,15,2
2023-01-01,9,Sant Andreu,63,Navas,9,5,16,1
2023-01-01,9,Sant Andreu,63,Navas,10,5,16,2
2023-01-01,9,Sant Andreu,63,Navas,9,5,17,1
2023-01-01,9,Sant Andreu,63,Navas,5,5,17,2
2023-01-01,9,Sant Andreu,63,Navas,5,5,18,1
2023-01-01,9,Sant Andreu,63,Navas,..,5,19,1
2023-01-01,9,Sant Andreu,63,Navas,..,6,6,1
2023-01-01,9,Sant Andreu,63,Navas,..,6,8,1
2023-01-01,9,Sant Andreu,63,Navas,..,6,9,1
2023-01-01,9,Sant Andreu,63,Navas,..,6,9,2
2023-01-01,9,Sant Andreu,63,Navas,..,6,11,1
2023-01-01,9,Sant Andreu,63,Navas,..,6,15,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,513,1,0,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,530,1,0,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,529,1,1,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,570,1,1,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,509,1,2,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,534,1,2,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,478,1,3,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,512,1,3,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,455,1,4,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,484,1,4,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,393,1,5,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,461,1,5,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,437,1,6,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,435,1,6,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,461,1,7,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,490,1,7,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,554,1,8,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,610,1,8,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,729,1,9,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,756,1,9,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,667,1,10,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,655,1,10,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,786,1,11,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,687,1,11,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,654,1,12,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,616,1,12,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,563,1,13,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,475,1,13,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,526,1,14,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,387,1,14,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,404,1,15,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,328,1,15,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,253,1,16,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,207,1,16,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,265,1,17,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,132,1,17,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,162,1,18,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,57,1,18,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,47,1,19,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,1,19,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,1,20,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,1,20,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,28,2,0,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,2,0,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,27,2,1,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,2,1,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,44,2,2,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,28,2,2,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,47,2,3,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,30,2,3,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,43,2,4,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,30,2,4,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,89,2,5,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,60,2,5,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,73,2,6,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,103,2,6,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,85,2,7,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,97,2,7,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,114,2,8,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,109,2,8,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,114,2,9,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,116,2,9,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,84,2,10,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,69,2,10,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,82,2,11,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,85,2,11,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,114,2,12,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,84,2,12,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,118,2,13,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,75,2,13,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,134,2,14,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,111,2,14,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,112,2,15,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,109,2,15,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,72,2,16,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,46,2,16,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,76,2,17,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,49,2,17,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,41,2,18,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,35,2,18,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,2,19,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,2,19,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,2,20,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,3,0,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,3,0,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,3,1,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,3,1,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,3,2,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,3,2,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,3,3,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,3,3,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,3,4,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,3,4,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,106,3,5,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,87,3,5,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,150,3,6,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,142,3,6,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,127,3,7,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,130,3,7,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,95,3,8,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,104,3,8,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,104,3,9,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,85,3,9,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,94,3,10,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,91,3,10,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,139,3,11,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,110,3,11,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,212,3,12,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,139,3,12,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,308,3,13,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,217,3,13,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,460,3,14,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,290,3,14,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,494,3,15,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,345,3,15,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,319,3,16,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,183,3,16,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,278,3,17,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,138,3,17,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,148,3,18,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,62,3,18,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,47,3,19,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,3,19,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,3,20,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,0,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,4,0,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,4,1,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,4,1,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,4,2,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,4,2,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,4,3,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,4,3,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,35,4,4,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,4,4,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,148,4,5,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,103,4,5,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,185,4,6,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,179,4,6,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,166,4,7,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,157,4,7,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,102,4,8,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,115,4,8,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,59,4,9,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,97,4,9,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,28,4,10,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,47,4,10,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,32,4,11,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,30,4,11,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,4,12,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,4,12,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,4,13,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,4,13,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,4,14,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,4,14,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,4,15,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,4,15,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,4,16,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,16,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,17,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,17,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,18,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,18,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,19,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,46,5,0,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,35,5,0,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,89,5,1,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,88,5,1,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,110,5,2,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,97,5,2,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,145,5,3,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,142,5,3,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,353,5,4,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,328,5,4,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,722,5,5,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,621,5,5,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,876,5,6,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,788,5,6,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,734,5,7,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,635,5,7,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,581,5,8,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,553,5,8,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,492,5,9,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,417,5,9,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,359,5,10,1
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,323,5,10,2
2023-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,326,5,11,1
